Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Query Kth Smallest Trimmed Number,23.0,0.4557405560244507,https://leetcode.com/problems/query-kth-smallest-trimmed-number,"Array, String, Divide and Conquer, Sorting, Heap (Priority Queue), Radix Sort, Quickselect"
MEDIUM,Best Time to Buy and Sell Stock with Transaction Fee,23.0,0.7050715532641945,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,"Array, Dynamic Programming, Greedy"
MEDIUM,Interleaving String,19.1,0.4217918033968859,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming"
MEDIUM,Zigzag Conversion,19.1,0.5160678115303926,https://leetcode.com/problems/zigzag-conversion,String
HARD,Trapping Rain Water,100.0,0.6510194577693873,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
HARD,Median of Two Sorted Arrays,79.9,0.4381459474078076,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
HARD,Reaching Points,69.1,0.336468882434809,https://leetcode.com/problems/reaching-points,Math
HARD,Valid Arrangement of Pairs,50.0,0.6626068003487359,https://leetcode.com/problems/valid-arrangement-of-pairs,"Depth-First Search, Graph, Eulerian Circuit"
HARD,Optimal Account Balancing,49.3,0.4993810266893702,https://leetcode.com/problems/optimal-account-balancing,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask"
HARD,Sliding Window Maximum,48.7,0.4760417141782024,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
HARD,Count Palindromic Subsequences,47.2,0.3930934242181234,https://leetcode.com/problems/count-palindromic-subsequences,"String, Dynamic Programming"
HARD,Binary Tree Cameras,45.2,0.4718257360539049,https://leetcode.com/problems/binary-tree-cameras,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
HARD,Text Justification,40.2,0.4814993566410409,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
HARD,Integer to English Words,40.2,0.3435478950195029,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion"
HARD,Burst Balloons,40.2,0.6131500044712985,https://leetcode.com/problems/burst-balloons,"Array, Dynamic Programming"
HARD,Maximum Profit in Job Scheduling,40.0,0.5441759218125277,https://leetcode.com/problems/maximum-profit-in-job-scheduling,"Array, Binary Search, Dynamic Programming, Sorting"
HARD,N-Queens,34.6,0.7281704967757537,https://leetcode.com/problems/n-queens,"Array, Backtracking"
HARD,The Skyline Problem,32.7,0.4396233271583687,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
HARD,Palindrome Pairs,32.7,0.3624370777346535,https://leetcode.com/problems/palindrome-pairs,"Array, Hash Table, String, Trie"
HARD,Best Time to Buy and Sell Stock IV,32.7,0.4708615439104682,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming"
HARD,First Missing Positive,30.2,0.4108465766394882,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
HARD,Candy,30.2,0.4669979228964262,https://leetcode.com/problems/candy,"Array, Greedy"
HARD,Find Median from Data Stream,30.2,0.5327816407313548,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
HARD,Super Egg Drop,29.7,0.2875525570224879,https://leetcode.com/problems/super-egg-drop,"Math, Binary Search, Dynamic Programming"
