Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
HARD,Minimum Window Substring,64.8,0.4535074763823223,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
HARD,Closest Binary Search Tree Value II,62.9,0.6026240281377268,https://leetcode.com/problems/closest-binary-search-tree-value-ii,"Two Pointers, Stack, Tree, Depth-First Search, Binary Search Tree, Heap (Priority Queue), Binary Tree"
HARD,Kth Smallest Product of Two Sorted Arrays,62.0,0.3093643144234038,https://leetcode.com/problems/kth-smallest-product-of-two-sorted-arrays,"Array, Binary Search"
HARD,Count Integers in Intervals,60.0,0.3416125060841183,https://leetcode.com/problems/count-integers-in-intervals,"Design, Segment Tree, Ordered Set"
HARD,Valid Number,60.0,0.2156351250311539,https://leetcode.com/problems/valid-number,String
HARD,Longest Valid Parentheses,59.2,0.3631311456770452,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
HARD,Max Points on a Line,58.8,0.2895514653845652,https://leetcode.com/problems/max-points-on-a-line,"Array, Hash Table, Math, Geometry"
HARD,Insert Delete GetRandom O(1) - Duplicates allowed,54.1,0.3577149824563679,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,"Array, Hash Table, Math, Design, Randomized"
HARD,Merge k Sorted Lists,53.4,0.5677420052593406,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
HARD,Robot Room Cleaner,53.2,0.7752279751307165,https://leetcode.com/problems/robot-room-cleaner,"Backtracking, Interactive"
HARD,Text Justification,51.8,0.4814993566410409,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
HARD,Minimum Deletions to Make Array Divisible,50.0,0.5767212443071686,https://leetcode.com/problems/minimum-deletions-to-make-array-divisible,"Array, Math, Sorting, Heap (Priority Queue), Number Theory"
HARD,Maximum Number of Non-overlapping Palindrome Substrings,50.0,0.4156976135101724,https://leetcode.com/problems/maximum-number-of-non-overlapping-palindrome-substrings,"Two Pointers, String, Dynamic Programming, Greedy"
HARD,Time to Cross a Bridge,50.0,0.4351351351351351,https://leetcode.com/problems/time-to-cross-a-bridge,"Array, Heap (Priority Queue), Simulation"
HARD,Paint House II,49.7,0.5641459705615923,https://leetcode.com/problems/paint-house-ii,"Array, Dynamic Programming"
HARD,Word Ladder II,45.3,0.2715261075845391,https://leetcode.com/problems/word-ladder-ii,"Hash Table, String, Backtracking, Breadth-First Search"
HARD,Median of Two Sorted Arrays,37.4,0.4381459875011539,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
HARD,Expression Add Operators,32.0,0.4167625219870472,https://leetcode.com/problems/expression-add-operators,"Math, String, Backtracking"
HARD,Number of Visible People in a Queue,32.0,0.7129632743660456,https://leetcode.com/problems/number-of-visible-people-in-a-queue,"Array, Stack, Monotonic Stack"
HARD,Largest Color Value in a Directed Graph,32.0,0.5767873323761725,https://leetcode.com/problems/largest-color-value-in-a-directed-graph,"Hash Table, Dynamic Programming, Graph, Topological Sort, Memoization, Counting"
HARD,Maximum Profit in Job Scheduling,29.6,0.5441759218125277,https://leetcode.com/problems/maximum-profit-in-job-scheduling,"Array, Binary Search, Dynamic Programming, Sorting"
