Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Jump Game II,33.6,0.4150320105538864,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Edit Distance,33.2,0.5878974125922288,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
MEDIUM,Reverse Linked List II,33.2,0.4959173627933516,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
MEDIUM,Rotate List,32.6,0.3994477271612808,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
MEDIUM,Search in Rotated Sorted Array II,32.6,0.3887965146188378,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
MEDIUM,Decode String,32.0,0.6115249906697672,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
MEDIUM,Frequency of the Most Frequent Element,32.0,0.4410284958914792,https://leetcode.com/problems/frequency-of-the-most-frequent-element,"Array, Binary Search, Greedy, Sliding Window, Sorting, Prefix Sum"
MEDIUM,Koko Eating Bananas,32.0,0.4906727853934328,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
MEDIUM,Kth Smallest Element in a BST,32.0,0.7532956790739447,https://leetcode.com/problems/kth-smallest-element-in-a-bst,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Remove All Adjacent Duplicates in String II,32.0,0.5960160384923817,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,"String, Stack"
MEDIUM,Shortest Path in a Hidden Grid,32.0,0.4426654301456549,https://leetcode.com/problems/shortest-path-in-a-hidden-grid,"Array, Depth-First Search, Breadth-First Search, Matrix, Interactive"
MEDIUM,Restore IP Addresses,31.8,0.531583393083398,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking"
MEDIUM,Swap Nodes in Pairs,30.3,0.6720136828647639,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
MEDIUM,Course Schedule II,29.9,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
